y_true,clean,gray,n,CR,arm
142,0.7,0.11333333333333333,150,0.5866666666666667,convnext_tiny_in1k
143,0.26,0.013333333333333334,150,0.24666666666666667,convnext_tiny_in1k
144,0.7333333333333333,0.5066666666666667,150,0.22666666666666657,convnext_tiny_in1k
145,0.5666666666666667,0.006666666666666667,150,0.5599999999999999,convnext_tiny_in1k
146,0.96,0.62,150,0.33999999999999997,convnext_tiny_in1k
147,0.9666666666666667,0.08,150,0.8866666666666667,convnext_tiny_in1k
148,0.993103448275862,0.3586206896551724,145,0.6344827586206896,convnext_tiny_in1k
149,0.8933333333333333,0.8,150,0.09333333333333327,convnext_tiny_in1k
150,1.0,0.9047619047619048,105,0.09523809523809523,convnext_tiny_in1k
151,0.8866666666666667,0.74,150,0.14666666666666672,convnext_tiny_in1k
152,0.8827586206896552,0.0,145,0.8827586206896552,convnext_tiny_in1k
153,0.9,0.3466666666666667,150,0.5533333333333333,convnext_tiny_in1k
154,0.7266666666666667,0.7066666666666667,150,0.020000000000000018,convnext_tiny_in1k
155,0.9666666666666667,0.006666666666666667,150,0.96,convnext_tiny_in1k
156,0.7448275862068966,0.0,145,0.7448275862068966,convnext_tiny_in1k
157,0.9466666666666667,0.12666666666666668,150,0.82,convnext_tiny_in1k
158,0.9933333333333333,1.0,150,-0.00666666666666671,convnext_tiny_in1k
159,0.9862068965517241,0.8413793103448276,145,0.1448275862068965,convnext_tiny_in1k
160,0.94,0.0,150,0.94,convnext_tiny_in1k
161,0.8666666666666667,0.0,150,0.8666666666666667,convnext_tiny_in1k
162,0.9533333333333334,0.0,150,0.9533333333333334,convnext_tiny_in1k
163,0.9533333333333334,0.5933333333333334,150,0.36,convnext_tiny_in1k
164,0.9133333333333333,0.03333333333333333,150,0.88,convnext_tiny_in1k
165,0.9310344827586207,0.006896551724137931,145,0.9241379310344827,convnext_tiny_in1k
166,0.7133333333333334,0.006666666666666667,150,0.7066666666666667,convnext_tiny_in1k
167,0.9310344827586207,0.0,145,0.9310344827586207,convnext_tiny_in1k
168,0.9793103448275862,0.0,145,0.9793103448275862,convnext_tiny_in1k
169,0.7666666666666667,0.0,150,0.7666666666666667,convnext_tiny_in1k
170,0.9133333333333333,0.12666666666666668,150,0.7866666666666666,convnext_tiny_in1k
171,0.8733333333333333,0.0,150,0.8733333333333333,convnext_tiny_in1k
172,0.74,0.013333333333333334,150,0.7266666666666667,convnext_tiny_in1k
173,0.8866666666666667,0.15333333333333332,150,0.7333333333333334,convnext_tiny_in1k
174,0.7866666666666666,0.006666666666666667,150,0.7799999999999999,convnext_tiny_in1k
175,0.9933333333333333,0.0,150,0.9933333333333333,convnext_tiny_in1k
176,0.9466666666666667,0.0,150,0.9466666666666667,convnext_tiny_in1k
177,0.8769230769230769,0.4076923076923077,130,0.46923076923076923,convnext_tiny_in1k
178,0.6413793103448275,0.013793103448275862,145,0.6275862068965516,convnext_tiny_in1k
179,0.86,0.0,150,0.86,convnext_tiny_in1k
180,0.9310344827586207,0.4482758620689655,145,0.48275862068965514,convnext_tiny_in1k
181,0.9266666666666666,0.0,150,0.9266666666666666,convnext_tiny_in1k
182,0.9066666666666666,0.66,150,0.2466666666666666,convnext_tiny_in1k
183,0.8666666666666667,0.8666666666666667,150,0.0,convnext_tiny_in1k
184,0.9466666666666667,0.8466666666666667,150,0.09999999999999998,convnext_tiny_in1k
185,0.9466666666666667,0.13333333333333333,150,0.8133333333333334,convnext_tiny_in1k
186,0.96,0.99,100,-0.030000000000000027,convnext_tiny_in1k
187,0.9933333333333333,0.7733333333333333,150,0.21999999999999997,convnext_tiny_in1k
188,1.0,0.8066666666666666,150,0.19333333333333336,convnext_tiny_in1k
189,0.9517241379310345,0.9655172413793104,145,-0.01379310344827589,convnext_tiny_in1k
