dataset,model,seed,condition,kind,param,n,acc,macro_f1,uar
flowers102,vit_small_in1k_gray,0,hue_-0.250,hue,-0.25,6149,0.4581232720767604,0.4401929810527894,0.4777950771887213
flowers102,vit_small_in1k_gray,0,hue_-0.083,hue,-0.083,6149,0.496015612294682,0.4780446654068852,0.5107179253405814
flowers102,vit_small_in1k_gray,0,hue_+0.083,hue,0.083,6149,0.4631647422345096,0.4449423891814072,0.4850850754465131
flowers102,vit_small_in1k_gray,0,hue_+0.250,hue,0.25,6149,0.4145389494226703,0.401553788650477,0.4460064492756514
flowers102,vit_small_in1k_gray,0,hue_+0.500,hue,0.5,6149,0.4612132053992519,0.4472704338657744,0.4895368754420141
flowers102,vit_small_in1k_gray,0,shuffle_021,shuffle,"(0, 2, 1)",6149,0.479427549194991,0.4578824545112684,0.4969801874901853
flowers102,vit_small_in1k_gray,0,shuffle_102,shuffle,"(1, 0, 2)",6149,0.450642380874939,0.4396611785272458,0.4722464670160155
flowers102,vit_small_in1k_gray,0,shuffle_120,shuffle,"(1, 2, 0)",6149,0.481216457960644,0.4574135426760561,0.4981187708516814
flowers102,vit_small_in1k_gray,0,shuffle_201,shuffle,"(2, 0, 1)",6149,0.4420230931858839,0.4211190307040667,0.4719660924749349
flowers102,vit_small_in1k_gray,0,shuffle_210,shuffle,"(2, 1, 0)",6149,0.54155147178403,0.5137508173429942,0.5623696914931972
flowers102,vit_small_in1k_gray,0,quant_2,quant,2,6149,0.0239063262319076,0.0081476100002482,0.0327519636254061
flowers102,vit_small_in1k_gray,0,quant_4,quant,4,6149,0.3337127988290779,0.3084481966802554,0.3550701373895595
flowers102,vit_small_in1k_gray,0,quant_8,quant,8,6149,0.4408846966986502,0.4117205468273198,0.4621558799949523
flowers102,vit_small_in1k_gray,0,quant_16,quant,16,6149,0.4778012684989429,0.4593055938330179,0.5028790932248319
flowers102,vit_small_in1k_gray,1,clean,clean,0,6149,0.5083753455846479,0.4890683384676025,0.5319011562668707
flowers102,vit_small_in1k_gray,1,grayscale,grayscale,,6149,0.8401366075784681,0.8233987136748231,0.8491329197775697
flowers102,vit_small_in1k_gray,1,hue_-0.500,hue,-0.5,6149,0.5173198894129126,0.4888028534619213,0.5294220419128227
flowers102,vit_small_in1k_gray,1,hue_-0.250,hue,-0.25,6149,0.4860953000487884,0.4540327716815174,0.494911304732291
flowers102,vit_small_in1k_gray,1,hue_-0.083,hue,-0.083,6149,0.5111400227679297,0.4944439720922928,0.5455344908377878
flowers102,vit_small_in1k_gray,1,hue_+0.083,hue,0.083,6149,0.4860953000487884,0.4765533449082675,0.5171706154475525
flowers102,vit_small_in1k_gray,1,hue_+0.250,hue,0.25,6149,0.4867458123272076,0.4659069581183016,0.5100661958374069
flowers102,vit_small_in1k_gray,1,hue_+0.500,hue,0.5,6149,0.5173198894129126,0.488686592929555,0.5294220419128227
flowers102,vit_small_in1k_gray,1,shuffle_021,shuffle,"(0, 2, 1)",6149,0.4916246544153521,0.4685426188737245,0.5113724390877517
flowers102,vit_small_in1k_gray,1,shuffle_102,shuffle,"(1, 0, 2)",6149,0.4989429175475687,0.4686800089365738,0.5127713300973096
flowers102,vit_small_in1k_gray,1,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5012197105220361,0.4684588385439829,0.5168299258189203
flowers102,vit_small_in1k_gray,1,shuffle_201,shuffle,"(2, 0, 1)",6149,0.5296796227028785,0.5048758325728326,0.5463455157587911
flowers102,vit_small_in1k_gray,1,shuffle_210,shuffle,"(2, 1, 0)",6149,0.6051390469995122,0.5798685227967721,0.6217908405540191
flowers102,vit_small_in1k_gray,1,quant_2,quant,2,6149,0.0182143437957391,0.00512397616316,0.0212030856028037
flowers102,vit_small_in1k_gray,1,quant_4,quant,4,6149,0.3153358269637339,0.2954126359241659,0.3381838372288833
flowers102,vit_small_in1k_gray,1,quant_8,quant,8,6149,0.4373068791673443,0.4132316646151902,0.4645018119847646
flowers102,vit_small_in1k_gray,1,quant_16,quant,16,6149,0.4820295983086681,0.456126487904836,0.5085362477774223
flowers102,vit_small_in1k_gray,2,clean,clean,0,6149,0.5252886648235485,0.5152817888557638,0.5342376153643081
flowers102,vit_small_in1k_gray,2,grayscale,grayscale,,6149,0.8468043584322654,0.8310659558704916,0.856374956682431
flowers102,vit_small_in1k_gray,2,hue_-0.500,hue,-0.5,6149,0.5174825174825175,0.5037144889145404,0.5324573351925433
flowers102,vit_small_in1k_gray,2,hue_-0.250,hue,-0.25,6149,0.4511302650837535,0.4261930555885497,0.4809899189855623
flowers102,vit_small_in1k_gray,2,hue_-0.083,hue,-0.083,6149,0.5139046999512116,0.5021257898878282,0.543769898314218
flowers102,vit_small_in1k_gray,2,hue_+0.083,hue,0.083,6149,0.5200845665961945,0.506435045278228,0.532091462184413
flowers102,vit_small_in1k_gray,2,hue_+0.250,hue,0.25,6149,0.4669051878354204,0.4394411332482606,0.4808923881810615
flowers102,vit_small_in1k_gray,2,hue_+0.500,hue,0.5,6149,0.5174825174825175,0.5037144889145404,0.5324573351925433
flowers102,vit_small_in1k_gray,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.4849569035615547,0.4535690828148006,0.5064563163467302
flowers102,vit_small_in1k_gray,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.4981297771995446,0.4758735926158093,0.5167816381033219
flowers102,vit_small_in1k_gray,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.4722719141323792,0.4416956398794446,0.4860146671146463
flowers102,vit_small_in1k_gray,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.4987802894779639,0.4827074364724787,0.5221552992266068
flowers102,vit_small_in1k_gray,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.5888762400390307,0.578597968893387,0.6059039784139936
flowers102,vit_small_in1k_gray,2,quant_2,quant,2,6149,0.0219547893966498,0.0114787487443499,0.0258618606379001
flowers102,vit_small_in1k_gray,2,quant_4,quant,4,6149,0.3462351601886486,0.3332938324491888,0.365329183404165
flowers102,vit_small_in1k_gray,2,quant_8,quant,8,6149,0.4415352089770694,0.4340596273477298,0.4625239409841583
flowers102,vit_small_in1k_gray,2,quant_16,quant,16,6149,0.4987802894779639,0.4903834051601028,0.5140994312956417
flowers102,vit_small_in1k_gray,3,clean,clean,0,6149,0.5234997560578956,0.5119725540988332,0.5575410773709361
flowers102,vit_small_in1k_gray,3,grayscale,grayscale,,6149,0.8440396812489835,0.8295914845882033,0.8526140107889912
flowers102,vit_small_in1k_gray,3,hue_-0.500,hue,-0.5,6149,0.4982924052691495,0.4766901658381143,0.5209013884509144
flowers102,vit_small_in1k_gray,3,hue_-0.250,hue,-0.25,6149,0.4886973491624654,0.4665951651284887,0.5171401502488178
flowers102,vit_small_in1k_gray,3,hue_-0.083,hue,-0.083,6149,0.5171572613433079,0.5075053932550403,0.5539873805495154
flowers102,vit_small_in1k_gray,3,hue_+0.083,hue,0.083,6149,0.4966661245731013,0.4837084021321802,0.5342272607888973
flowers102,vit_small_in1k_gray,3,hue_+0.250,hue,0.25,6149,0.4795901772645958,0.4668167310485787,0.5141874707075098
flowers102,vit_small_in1k_gray,3,hue_+0.500,hue,0.5,6149,0.4982924052691495,0.4766901658381143,0.5209013884509144
flowers102,vit_small_in1k_gray,3,shuffle_021,shuffle,"(0, 2, 1)",6149,0.4966661245731013,0.4779668486235732,0.5227706877917025
flowers102,vit_small_in1k_gray,3,shuffle_102,shuffle,"(1, 0, 2)",6149,0.4974792649211254,0.478036999957578,0.5271228527801503
flowers102,vit_small_in1k_gray,3,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5147178402992356,0.4956516749092488,0.5407611892473235
flowers102,vit_small_in1k_gray,3,shuffle_201,shuffle,"(2, 0, 1)",6149,0.496015612294682,0.4813820243302844,0.528066255306125
flowers102,vit_small_in1k_gray,3,shuffle_210,shuffle,"(2, 1, 0)",6149,0.5872499593429826,0.5669199533699676,0.6123040028046292
flowers102,vit_small_in1k_gray,3,quant_2,quant,2,6149,0.0175638315173198,0.0085883111276654,0.0254862424354432
flowers102,vit_small_in1k_gray,3,quant_4,quant,4,6149,0.3358269637339405,0.3335651118663905,0.3737774224918081
flowers102,vit_small_in1k_gray,3,quant_8,quant,8,6149,0.4482029598308668,0.4423449993186332,0.488725511691117
flowers102,vit_small_in1k_gray,3,quant_16,quant,16,6149,0.5010570824524313,0.4886484641508349,0.5396782127556298
flowers102,vit_small_in1k_gray,4,clean,clean,0,6149,0.5109773946983249,0.5033701822586285,0.5289739085106047
flowers102,vit_small_in1k_gray,4,grayscale,grayscale,,6149,0.8350951374207188,0.8216876905405814,0.8456158214968438
flowers102,vit_small_in1k_gray,4,hue_-0.500,hue,-0.5,6149,0.4885347210928606,0.4731820904235373,0.5087832361929856
flowers102,vit_small_in1k_gray,4,hue_-0.250,hue,-0.25,6149,0.4582859001463653,0.4583566655644955,0.4879248279345697
flowers102,vit_small_in1k_gray,4,hue_-0.083,hue,-0.083,6149,0.5010570824524313,0.4932427287197713,0.5240910183700437
flowers102,vit_small_in1k_gray,4,hue_+0.083,hue,0.083,6149,0.507399577167019,0.489620220487919,0.5136843239911058
flowers102,vit_small_in1k_gray,4,hue_+0.250,hue,0.25,6149,0.4644657667913482,0.450986504498311,0.4777268469783712
flowers102,vit_small_in1k_gray,4,hue_+0.500,hue,0.5,6149,0.4885347210928606,0.4731820904235373,0.5087832361929856
flowers102,vit_small_in1k_gray,4,shuffle_021,shuffle,"(0, 2, 1)",6149,0.4869084403968124,0.4679412968553365,0.4979046510561588
flowers102,vit_small_in1k_gray,4,shuffle_102,shuffle,"(1, 0, 2)",6149,0.472434542201984,0.4546391285256347,0.4881080264978567
flowers102,vit_small_in1k_gray,4,shuffle_120,shuffle,"(1, 2, 0)",6149,0.4680435843226541,0.4596723578279638,0.490328495735414
flowers102,vit_small_in1k_gray,4,shuffle_201,shuffle,"(2, 0, 1)",6149,0.4830053667262969,0.4797296386266854,0.5115682651234629
flowers102,vit_small_in1k_gray,4,shuffle_210,shuffle,"(2, 1, 0)",6149,0.5395999349487721,0.5243233227946341,0.5641324461585553
flowers102,vit_small_in1k_gray,4,quant_2,quant,2,6149,0.0242315823711172,0.009606123886937,0.0179690643856268
flowers102,vit_small_in1k_gray,4,quant_4,quant,4,6149,0.3280208163929094,0.3069692413622963,0.3412376338671756
flowers102,vit_small_in1k_gray,4,quant_8,quant,8,6149,0.4239713774597495,0.4151716890476929,0.4548378938969187
flowers102,vit_small_in1k_gray,4,quant_16,quant,16,6149,0.4846316474223451,0.4826923685167003,0.5114025223148183
flowers102,swin_tiny_gray,0,clean,clean,0,6149,0.8290778988453407,0.8137639180212267,0.8335081527967523
flowers102,swin_tiny_gray,0,grayscale,grayscale,,6149,0.9066514880468368,0.8944145144759539,0.9106416054835544
flowers102,swin_tiny_gray,0,hue_-0.500,hue,-0.5,6149,0.7702065376483981,0.7598256423323513,0.7901780549138496
flowers102,swin_tiny_gray,0,hue_-0.250,hue,-0.25,6149,0.8121645796064401,0.7995743289848742,0.8290740159427323
flowers102,swin_tiny_gray,0,hue_-0.083,hue,-0.083,6149,0.821759635713124,0.8078763052020783,0.8323912785759443
flowers102,swin_tiny_gray,0,hue_+0.083,hue,0.083,6149,0.813140348024069,0.8027800827896373,0.8232026593923594
flowers102,swin_tiny_gray,0,hue_+0.250,hue,0.25,6149,0.8199707269474711,0.8080436921486663,0.832635225601254
flowers102,swin_tiny_gray,0,hue_+0.500,hue,0.5,6149,0.7702065376483981,0.7598256423323513,0.7901780549138496
flowers102,swin_tiny_gray,0,shuffle_021,shuffle,"(0, 2, 1)",6149,0.8263132216620589,0.8131081914351315,0.8393999096959714
flowers102,swin_tiny_gray,0,shuffle_102,shuffle,"(1, 0, 2)",6149,0.8272889900796877,0.8144220445725696,0.8329261462452902
flowers102,swin_tiny_gray,0,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8250121971052203,0.8116818452182235,0.836690151628761
flowers102,swin_tiny_gray,0,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8383476988128151,0.8277782360811192,0.8530150927797303
flowers102,swin_tiny_gray,0,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8546105057732964,0.8407973804539415,0.8645869795576353
flowers102,swin_tiny_gray,0,quant_2,quant,2,6149,0.5199219385265897,0.5153825572381737,0.5271389261909364
flowers102,swin_tiny_gray,0,quant_4,quant,4,6149,0.686453081801919,0.6743085285618421,0.6907779895442094
flowers102,swin_tiny_gray,0,quant_8,quant,8,6149,0.7423971377459749,0.7292821810749119,0.7487128581251843
flowers102,swin_tiny_gray,0,quant_16,quant,16,6149,0.7968775410635875,0.7833882725300425,0.8021133628263475
flowers102,swin_tiny_gray,1,clean,clean,0,6149,0.801756383151732,0.7868728015048095,0.8132062316733907
flowers102,swin_tiny_gray,1,grayscale,grayscale,,6149,0.9185233371279884,0.9047623470960208,0.9210750216116014
flowers102,swin_tiny_gray,1,hue_-0.500,hue,-0.5,6149,0.7650024394210441,0.7493243945647543,0.7862132934574924
flowers102,swin_tiny_gray,1,hue_-0.250,hue,-0.25,6149,0.7944381200195154,0.7828007390002745,0.8142623112281349
flowers102,swin_tiny_gray,1,hue_-0.083,hue,-0.083,6149,0.7975280533420068,0.7859854302721165,0.8154599840543171
flowers102,swin_tiny_gray,1,hue_+0.083,hue,0.083,6149,0.7809399902423159,0.773045138458834,0.8011001194635456
flowers102,swin_tiny_gray,1,hue_+0.250,hue,0.25,6149,0.7905350463489998,0.7754196728004761,0.8090164622988317
flowers102,swin_tiny_gray,1,hue_+0.500,hue,0.5,6149,0.7650024394210441,0.7493243945647543,0.7862132934574924
flowers102,swin_tiny_gray,1,shuffle_021,shuffle,"(0, 2, 1)",6149,0.8160676532769556,0.8034616531616745,0.8342616939366668
flowers102,swin_tiny_gray,1,shuffle_102,shuffle,"(1, 0, 2)",6149,0.8059847129614571,0.7966327469372099,0.8293448148522955
flowers102,swin_tiny_gray,1,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8186697023906326,0.8000130482026229,0.8316067307728569
flowers102,swin_tiny_gray,1,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8170434216945844,0.8020447245357093,0.8326546646324114
flowers102,swin_tiny_gray,1,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8500569198243617,0.830195730991959,0.8546772888021872
flowers102,swin_tiny_gray,1,quant_2,quant,2,6149,0.5438282647584973,0.5372485545323199,0.5602679608489485
flowers102,swin_tiny_gray,1,quant_4,quant,4,6149,0.6913319238900634,0.6894548370702739,0.7128326611694078
flowers102,swin_tiny_gray,1,quant_8,quant,8,6149,0.7471133517645145,0.7436214928138861,0.7632987392732076
flowers102,swin_tiny_gray,1,quant_16,quant,16,6149,0.7809399902423159,0.7775681918804175,0.7996357368605864
flowers102,swin_tiny_gray,2,clean,clean,0,6149,0.8381850707432102,0.8124091810985836,0.832011055852837
flowers102,swin_tiny_gray,2,grayscale,grayscale,,6149,0.9110424459261668,0.8981365199844403,0.9110983369152772
flowers102,swin_tiny_gray,2,hue_-0.500,hue,-0.5,6149,0.7824036428687592,0.7605665043754619,0.7960616728245403
flowers102,swin_tiny_gray,2,hue_-0.250,hue,-0.25,6149,0.8030574077085705,0.7799238617638842,0.8090788523579853
flowers102,swin_tiny_gray,2,hue_-0.083,hue,-0.083,6149,0.8185070743210278,0.7901992958706053,0.8166107945701938
flowers102,swin_tiny_gray,2,hue_+0.083,hue,0.083,6149,0.818344446251423,0.797828851017092,0.8182120069579546
flowers102,swin_tiny_gray,2,hue_+0.250,hue,0.25,6149,0.8121645796064401,0.7939015161531217,0.8192043578401607
flowers102,swin_tiny_gray,2,hue_+0.500,hue,0.5,6149,0.7824036428687592,0.7605665043754619,0.7960616728245403
flowers102,swin_tiny_gray,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.8194828427386567,0.7969407283782738,0.8222784695396125
flowers102,swin_tiny_gray,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.8310294356805985,0.8071273741481148,0.8285693233332159
flowers102,swin_tiny_gray,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8268011058708733,0.8015396622942916,0.825232778054894
flowers102,swin_tiny_gray,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8355830216295332,0.8176459732793164,0.8440410552003296
flowers102,swin_tiny_gray,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8590014636526264,0.8399271892983016,0.8596686725664512
flowers102,swin_tiny_gray,2,quant_2,quant,2,6149,0.4911367702065377,0.4938036608146559,0.5184219145403643
flowers102,swin_tiny_gray,2,quant_4,quant,4,6149,0.6901935274028297,0.6786804887781823,0.7026796739348528
flowers102,swin_tiny_gray,2,quant_8,quant,8,6149,0.7573589201496178,0.7418872692730861,0.7617775991474923
flowers102,swin_tiny_gray,2,quant_16,quant,16,6149,0.8053342006830378,0.786609479521713,0.8088621940895427
flowers102,swin_tiny_gray,3,clean,clean,0,6149,0.7908603024882095,0.7754403126446745,0.8071483810322682
flowers102,swin_tiny_gray,3,grayscale,grayscale,,6149,0.910066677508538,0.8970488690656718,0.9115127480439684
flowers102,swin_tiny_gray,3,hue_-0.500,hue,-0.5,6149,0.7474386079037242,0.7376385067362229,0.7746326663523181
flowers102,swin_tiny_gray,3,hue_-0.250,hue,-0.25,6149,0.7950886322979346,0.7840078287901231,0.8200349865485995
flowers102,swin_tiny_gray,3,hue_-0.083,hue,-0.083,6149,0.8030574077085705,0.7830617998947629,0.8186341672449641
flowers102,swin_tiny_gray,3,hue_+0.083,hue,0.083,6149,0.7654903236298585,0.7608434961024128,0.7855606954451211
flowers102,swin_tiny_gray,3,hue_+0.250,hue,0.25,6149,0.7692307692307693,0.7582424839904198,0.7911077762255155
flowers102,swin_tiny_gray,3,hue_+0.500,hue,0.5,6149,0.7474386079037242,0.7376385067362229,0.7746326663523181
flowers102,swin_tiny_gray,3,shuffle_021,shuffle,"(0, 2, 1)",6149,0.806960481379086,0.7916024426963223,0.8222322139070325
flowers102,swin_tiny_gray,3,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7884208814441372,0.7840551323380696,0.8187536468821649
flowers102,swin_tiny_gray,3,shuffle_120,shuffle,"(1, 2, 0)",6149,0.8097251585623678,0.792469911544613,0.8247413032847021
flowers102,swin_tiny_gray,3,shuffle_201,shuffle,"(2, 0, 1)",6149,0.7949260042283298,0.7892093436260009,0.8212285872501681
flowers102,swin_tiny_gray,3,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8386729549520248,0.8247628904405313,0.8526658447494577
flowers102,swin_tiny_gray,3,quant_2,quant,2,6149,0.498617661408359,0.4978659301851942,0.5248893256891276
flowers102,swin_tiny_gray,3,quant_4,quant,4,6149,0.6615709871523825,0.662907185109101,0.6924651197798288
flowers102,swin_tiny_gray,3,quant_8,quant,8,6149,0.7217433729061636,0.7250603481393211,0.7516492014429194
flowers102,swin_tiny_gray,3,quant_16,quant,16,6149,0.7552447552447552,0.7524985488776188,0.7819796539574188
flowers102,swin_tiny_gray,4,clean,clean,0,6149,0.7799642218246869,0.7669112610965555,0.7952370144410977
flowers102,swin_tiny_gray,4,grayscale,grayscale,,6149,0.9051878354203936,0.8946036226934957,0.9115128029330538
flowers102,swin_tiny_gray,4,hue_-0.500,hue,-0.5,6149,0.736217271100992,0.7161085704830543,0.7622412852863204
flowers102,swin_tiny_gray,4,hue_-0.250,hue,-0.25,6149,0.7827288990079688,0.7705115598199829,0.7984284323528686
flowers102,swin_tiny_gray,4,hue_-0.083,hue,-0.083,6149,0.7828915270775736,0.7715424293986848,0.797613552877697
flowers102,swin_tiny_gray,4,hue_+0.083,hue,0.083,6149,0.7734590990404944,0.759808020619011,0.7909859921885873
flowers102,swin_tiny_gray,4,hue_+0.250,hue,0.25,6149,0.7978533094812165,0.7798924629091379,0.8133570700883112
flowers102,swin_tiny_gray,4,hue_+0.500,hue,0.5,6149,0.7363798991705969,0.716198300057041,0.7623478496511967
flowers102,swin_tiny_gray,4,shuffle_021,shuffle,"(0, 2, 1)",6149,0.7934623516018865,0.7827948823377879,0.8096299866980877
flowers102,swin_tiny_gray,4,shuffle_102,shuffle,"(1, 0, 2)",6149,0.8056594568222475,0.7870589256077107,0.8174796250022284
flowers102,swin_tiny_gray,4,shuffle_120,shuffle,"(1, 2, 0)",6149,0.7983411936900309,0.7795461730861364,0.8043555131184252
flowers102,swin_tiny_gray,4,shuffle_201,shuffle,"(2, 0, 1)",6149,0.8168807936249797,0.8021310757290295,0.8331468594305731
flowers102,swin_tiny_gray,4,shuffle_210,shuffle,"(2, 1, 0)",6149,0.8256627093836396,0.8064630675008505,0.8360684624785819
flowers102,swin_tiny_gray,4,quant_2,quant,2,6149,0.4589364124247845,0.4479851593606987,0.4810643505570917
flowers102,swin_tiny_gray,4,quant_4,quant,4,6149,0.6402667100341519,0.6353903819990623,0.672017892230222
flowers102,swin_tiny_gray,4,quant_8,quant,8,6149,0.7238575378110261,0.7144448451563521,0.7456313915419313
flowers102,swin_tiny_gray,4,quant_16,quant,16,6149,0.7658155797690681,0.7579329374535234,0.7861149366824166
flowers102,resnet50_tv_sgd,0,clean,clean,0,6149,0.9216132704504798,0.9196651218984816,0.9356151193934428
flowers102,resnet50_tv_sgd,0,grayscale,grayscale,,6149,0.6713286713286714,0.633599966257989,0.681724347672919
flowers102,resnet50_tv_sgd,0,hue_-0.500,hue,-0.5,6149,0.4573101317287363,0.4707984836904227,0.5046379094944836
flowers102,resnet50_tv_sgd,0,hue_-0.250,hue,-0.25,6149,0.572938689217759,0.5855366849554345,0.6114489638838424
flowers102,resnet50_tv_sgd,0,hue_-0.083,hue,-0.083,6149,0.869897544316149,0.8601597485010309,0.878128902734172
flowers102,resnet50_tv_sgd,0,hue_+0.083,hue,0.083,6149,0.841925516344121,0.8367561707803628,0.8605703537648978
flowers102,resnet50_tv_sgd,0,hue_+0.250,hue,0.25,6149,0.642706131078224,0.6131682007978169,0.6489474943714244
flowers102,resnet50_tv_sgd,0,hue_+0.500,hue,0.5,6149,0.4573101317287363,0.4707984836904227,0.5046379094944836
flowers102,resnet50_tv_sgd,0,shuffle_021,shuffle,"(0, 2, 1)",6149,0.69425922914295,0.6752353447930615,0.7036026186717232
flowers102,resnet50_tv_sgd,0,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7550821271751504,0.7472430414588778,0.7740591158731783
flowers102,resnet50_tv_sgd,0,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5234997560578956,0.533491047204069,0.5570626492234821
flowers102,resnet50_tv_sgd,0,shuffle_201,shuffle,"(2, 0, 1)",6149,0.6109936575052854,0.5894702315153015,0.624446048492842
flowers102,resnet50_tv_sgd,0,shuffle_210,shuffle,"(2, 1, 0)",6149,0.5618799804846316,0.5829262370593221,0.6018035220323372
flowers102,resnet50_tv_sgd,0,quant_2,quant,2,6149,0.1512441047324768,0.1559752437501499,0.1897647502466766
flowers102,resnet50_tv_sgd,0,quant_4,quant,4,6149,0.4257602862254025,0.4463176238647638,0.488027508514438
flowers102,resnet50_tv_sgd,0,quant_8,quant,8,6149,0.7489022605301675,0.7702311191070013,0.7906073831063635
flowers102,resnet50_tv_sgd,0,quant_16,quant,16,6149,0.8882745161814929,0.8866537741971071,0.9087479494451116
flowers102,resnet50_tv_sgd,1,clean,clean,0,6149,0.9198243616848268,0.9187842527107736,0.9390418221663972
flowers102,resnet50_tv_sgd,1,grayscale,grayscale,,6149,0.6784843063912831,0.6438261219968474,0.6913379932455993
flowers102,resnet50_tv_sgd,1,hue_-0.500,hue,-0.5,6149,0.4325906651488047,0.4399229063437587,0.4699534745946402
flowers102,resnet50_tv_sgd,1,hue_-0.250,hue,-0.25,6149,0.5716376646609205,0.5782296332413693,0.603703857719995
flowers102,resnet50_tv_sgd,1,hue_-0.083,hue,-0.083,6149,0.8607903724182794,0.8478708222480645,0.8696740108659912
flowers102,resnet50_tv_sgd,1,hue_+0.083,hue,0.083,6149,0.8367214181167669,0.8377148336575013,0.8650362183699515
flowers102,resnet50_tv_sgd,1,hue_+0.250,hue,0.25,6149,0.6215644820295984,0.6172493618214524,0.6369754197309366
flowers102,resnet50_tv_sgd,1,hue_+0.500,hue,0.5,6149,0.4325906651488047,0.4399229063437587,0.4699534745946402
flowers102,resnet50_tv_sgd,1,shuffle_021,shuffle,"(0, 2, 1)",6149,0.6796227028785168,0.6598694215358968,0.6857988484607138
flowers102,resnet50_tv_sgd,1,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7298747763864043,0.7326856812847095,0.7612046804523607
flowers102,resnet50_tv_sgd,1,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5252886648235485,0.5255554662683523,0.5533622447018791
flowers102,resnet50_tv_sgd,1,shuffle_201,shuffle,"(2, 0, 1)",6149,0.582533745324443,0.5757736970604797,0.593512811001904
flowers102,resnet50_tv_sgd,1,shuffle_210,shuffle,"(2, 1, 0)",6149,0.547568710359408,0.5543415323895428,0.5755810074421925
flowers102,resnet50_tv_sgd,1,quant_2,quant,2,6149,0.1125386241665311,0.1122485209675921,0.1442938864997569
flowers102,resnet50_tv_sgd,1,quant_4,quant,4,6149,0.432265409009595,0.4417434517042489,0.484063107994402
flowers102,resnet50_tv_sgd,1,quant_8,quant,8,6149,0.7459749552772809,0.7634176527012667,0.7797854030997902
flowers102,resnet50_tv_sgd,1,quant_16,quant,16,6149,0.8833956740933485,0.8795044664646156,0.9052893794666652
flowers102,resnet50_tv_sgd,2,clean,clean,0,6149,0.9173849406407546,0.9159200706438524,0.9333544086726524
flowers102,resnet50_tv_sgd,2,grayscale,grayscale,,6149,0.6810863555049601,0.6469520825169169,0.6843503138906925
flowers102,resnet50_tv_sgd,2,hue_-0.500,hue,-0.5,6149,0.47601235973329,0.4838284458344808,0.5197631092427748
flowers102,resnet50_tv_sgd,2,hue_-0.250,hue,-0.25,6149,0.5852984225077248,0.5868219770318047,0.6178364529786653
flowers102,resnet50_tv_sgd,2,hue_-0.083,hue,-0.083,6149,0.864693446088795,0.8521467543971027,0.8714341134062801
flowers102,resnet50_tv_sgd,2,hue_+0.083,hue,0.083,6149,0.828752642706131,0.8278569099469618,0.8538556633540773
flowers102,resnet50_tv_sgd,2,hue_+0.250,hue,0.25,6149,0.6334363311107497,0.6198895167621437,0.6506457086747537
flowers102,resnet50_tv_sgd,2,hue_+0.500,hue,0.5,6149,0.47601235973329,0.4838284458344808,0.5197631092427748
flowers102,resnet50_tv_sgd,2,shuffle_021,shuffle,"(0, 2, 1)",6149,0.6818994958529843,0.6631389480226869,0.6960073441624745
flowers102,resnet50_tv_sgd,2,shuffle_102,shuffle,"(1, 0, 2)",6149,0.7451618149292568,0.7345739445409811,0.769320767929857
flowers102,resnet50_tv_sgd,2,shuffle_120,shuffle,"(1, 2, 0)",6149,0.5259391771019678,0.5265598035196636,0.5617611285761035
flowers102,resnet50_tv_sgd,2,shuffle_201,shuffle,"(2, 0, 1)",6149,0.6179866644982924,0.5980523621884453,0.6306211857183962
flowers102,resnet50_tv_sgd,2,shuffle_210,shuffle,"(2, 1, 0)",6149,0.5760286225402504,0.5878525167942531,0.6090911614716801
flowers102,resnet50_tv_sgd,2,quant_2,quant,2,6149,0.1392096275817206,0.1268357623050362,0.1608794481828639
flowers102,resnet50_tv_sgd,2,quant_4,quant,4,6149,0.4129126687266222,0.4380833239923505,0.47154726576955
flowers102,resnet50_tv_sgd,2,quant_8,quant,8,6149,0.7435355342332086,0.768601284028242,0.7848894186497369
flowers102,resnet50_tv_sgd,2,quant_16,quant,16,6149,0.8843714425109774,0.8850178912020379,0.9072682488473848
flowers102,resnet50_tv_sgd,3,clean,clean,0,6149,0.9225890388681086,0.9219068479888392,0.9383537668149606
